,gene_name,drug_name,database
6558,EIF2AK1,Axitinib,ChEMBL
6559,EIF2AK1,BI-2536,ChEMBL
6560,EIF2AK1,BMS-345541,ChEMBL
6561,EIF2AK1,BMS-754807,ChEMBL
6562,EIF2AK1,Buparlisib,ChEMBL
6563,EIF2AK1,Cediranib,ChEMBL
6564,EIF2AK1,Crizotinib,ChEMBL
6565,EIF2AK1,Dabrafenib,ChEMBL
6566,EIF2AK1,Dactolisib,ChEMBL
6567,EIF2AK1,Dinaciclib,ChEMBL
6568,EIF2AK1,Doramapimod,ChEMBL
6569,EIF2AK1,Doxorubicin,CTD
6570,EIF2AK1,Erlotinib,ChEMBL
6571,EIF2AK1,Foretinib,ChEMBL
6572,EIF2AK1,GSK2578215A,ChEMBL
6573,EIF2AK1,GSK2606414,ChEMBL
6574,EIF2AK1,Gefitinib,ChEMBL
6575,EIF2AK1,Ibrutinib,ChEMBL
6576,EIF2AK1,Lapatinib,ChEMBL
6577,EIF2AK1,Linsitinib,ChEMBL
6578,EIF2AK1,MK-1775,ChEMBL
6579,EIF2AK1,MK-2206,ChEMBL
6580,EIF2AK1,MK-8776,ChEMBL
6581,EIF2AK1,Nilotinib,ChEMBL
6582,EIF2AK1,OSI-027,ChEMBL
6583,EIF2AK1,Osimertinib,ChEMBL
6584,EIF2AK1,PD0325901,ChEMBL
6585,EIF2AK1,PLX-4720,ChEMBL
6586,EIF2AK1,Palbociclib,ChEMBL
6587,EIF2AK1,Pictilisib,ChEMBL
6588,EIF2AK1,Rapamycin,ChEMBL
6589,EIF2AK1,Ribociclib,ChEMBL
6590,EIF2AK1,Ruxolitinib,ChEMBL
6591,EIF2AK1,Sapitinib,ChEMBL
6592,EIF2AK1,Savolitinib,ChEMBL
6593,EIF2AK1,Selumetinib,ChEMBL
6594,EIF2AK1,Sorafenib,ChEMBL
6595,EIF2AK1,Staurosporine,ChEMBL
6596,EIF2AK1,Tozasertib,ChEMBL
6597,EIF2AK1,Trametinib,ChEMBL
6598,EIF2AK1,Ulixertinib,ChEMBL
6599,EIF2AK1,Uprosertib,ChEMBL
6600,EIF2AK2,AZD6482,ChEMBL
6601,EIF2AK2,Afatinib,ChEMBL
6602,EIF2AK2,Axitinib,ChEMBL
6603,EIF2AK2,BI-2536,ChEMBL
6604,EIF2AK2,BMS-345541,ChEMBL
6605,EIF2AK2,Cediranib,ChEMBL
6606,EIF2AK2,Cisplatin,CTD
6607,EIF2AK2,Crizotinib,ChEMBL
6608,EIF2AK2,Doramapimod,ChEMBL
6609,EIF2AK2,Doxorubicin,CTD
6610,EIF2AK2,Erlotinib,ChEMBL
6611,EIF2AK2,Foretinib,ChEMBL
6612,EIF2AK2,GSK2578215A,ChEMBL
6613,EIF2AK2,GSK2606414,ChEMBL
6614,EIF2AK2,Gefitinib,ChEMBL
6615,EIF2AK2,Lapatinib,ChEMBL
6616,EIF2AK2,Nilotinib,ChEMBL
6617,EIF2AK2,PD0325901,ChEMBL
6618,EIF2AK2,PD173074,ChEMBL
6619,EIF2AK2,PLX-4720,ChEMBL
6620,EIF2AK2,Palbociclib,ChEMBL
6621,EIF2AK2,Pictilisib,ChEMBL
6622,EIF2AK2,Ruxolitinib,ChEMBL
6623,EIF2AK2,Selumetinib,ChEMBL
6624,EIF2AK2,Sorafenib,ChEMBL
6625,EIF2AK2,Staurosporine,"CTD, ChEMBL"
6626,EIF2AK2,Temozolomide,CTD
6627,EIF2AK2,Tozasertib,ChEMBL
6628,EIF2AK3,Bortezomib,CTD
6629,EIF2AK3,Camptothecin,"CTD, ChEMBL"
6630,EIF2AK3,Cisplatin,CTD
6631,EIF2AK3,GSK2578215A,ChEMBL
6632,EIF2AK3,GSK2606414,"BioGrid, ChEMBL, DGIdb"
6633,EIF2AK3,Paclitaxel,CTD
6634,EIF2AK3,Palbociclib,ChEMBL
6635,EIF2AK3,Sorafenib,CTD
6636,EIF2AK3,Vorinostat,CTD
6637,EIF2AK4,AZD6482,ChEMBL
6638,EIF2AK4,Afatinib,ChEMBL
6639,EIF2AK4,Axitinib,ChEMBL
6640,EIF2AK4,BI-2536,ChEMBL
6641,EIF2AK4,BMS-345541,ChEMBL
6642,EIF2AK4,Cediranib,ChEMBL
6643,EIF2AK4,Cisplatin,CTD
6644,EIF2AK4,Crizotinib,ChEMBL
6645,EIF2AK4,Doramapimod,ChEMBL
6646,EIF2AK4,Doxorubicin,CTD
6647,EIF2AK4,Erlotinib,ChEMBL
6648,EIF2AK4,Foretinib,ChEMBL
6649,EIF2AK4,GSK2578215A,ChEMBL
6650,EIF2AK4,Gefitinib,ChEMBL
6651,EIF2AK4,Irinotecan,CTD
6652,EIF2AK4,Lapatinib,ChEMBL
6653,EIF2AK4,Nilotinib,ChEMBL
6654,EIF2AK4,PD0325901,ChEMBL
6655,EIF2AK4,PD173074,ChEMBL
6656,EIF2AK4,PLX-4720,ChEMBL
6657,EIF2AK4,Palbociclib,ChEMBL
6658,EIF2AK4,Pictilisib,ChEMBL
6659,EIF2AK4,Ruxolitinib,ChEMBL
6660,EIF2AK4,Selumetinib,ChEMBL
6661,EIF2AK4,Sorafenib,ChEMBL
6662,EIF2AK4,Staurosporine,ChEMBL
6663,EIF2AK4,Temozolomide,CTD
6664,EIF2AK4,Tozasertib,ChEMBL
6665,EIF2B5,Doxorubicin,CTD
6666,EIF3J,Cisplatin,CTD
6667,EIF3J,Dactinomycin,CTD
6668,EIF3J,Temozolomide,CTD
6669,EIF4A2,Carmustine,CTD
6670,EIF4A2,Dactinomycin,CTD
6671,EIF4A2,Doxorubicin,CTD
6672,EIF4A2,Temozolomide,CTD
6673,EIF4A2,Vincristine,CTD
6674,EIF4A2,Vorinostat,CTD
6675,EIF4B,Cisplatin,CTD
6676,EIF4B,Doxorubicin,CTD
6677,EIF4E,Cisplatin,CTD
6678,EIF4E,Dactinomycin,CTD
6679,EIF4E,Dinaciclib,DGIdb
6680,EIF4E,Doxorubicin,CTD
6681,EIF4E,Etoposide,DGIdb
6682,EIF4E,Ibrutinib,ChEMBL
6683,EIF4E,Rapamycin,ChEMBL
6684,EIF4E,Sorafenib,CTD
6685,EIF4E2,Cisplatin,CTD
6686,EIF4E2,Doxorubicin,CTD
6687,EIF4E2,Fulvestrant,CTD
6688,EIF4E2,Leflunomide,CTD
6689,EIF4E2,Paclitaxel,DGIdb
6690,EIF4E2,Temozolomide,CTD
6691,EIF4EBP1,Bortezomib,CTD
6692,EIF4EBP1,Cisplatin,CTD
6693,EIF4EBP1,Cyclophosphamide,CTD
6694,EIF4EBP1,Doxorubicin,CTD
6695,EIF4EBP1,Epirubicin,CTD
6696,EIF4EBP1,Ibrutinib,ChEMBL
6697,EIF4EBP1,Paclitaxel,DGIdb
6698,EIF4EBP1,Palbociclib,DGIdb
6699,EIF4EBP1,Sorafenib,CTD
6700,ELF3,Cisplatin,CTD
6701,ELF3,Doxorubicin,CTD
6702,ELF3,Leflunomide,CTD
6703,ELF3,Tamoxifen,CTD
6704,ELF3,Vincristine,CTD
6705,ELF3,Vorinostat,CTD
6706,ELF4,Cisplatin,CTD
6707,ELF4,Doxorubicin,CTD
6708,ELF4,Leflunomide,CTD
6709,ELF4,Temozolomide,CTD
6710,ELK1,Cisplatin,CTD
6711,ELK1,Leflunomide,CTD
6712,ELK1,Staurosporine,DGIdb
6713,ELK1,Temozolomide,CTD
6714,ELK3,Doxorubicin,CTD
6715,ELK3,Vincristine,CTD
6716,ELK3,Vorinostat,CTD
6717,ELK4,Cisplatin,CTD
6718,ELK4,Doxorubicin,CTD
6719,ELK4,Fulvestrant,CTD
6720,EML4,Afatinib,DGIdb
6721,EML4,Crizotinib,"CTD, ChEMBL, DGIdb"
6722,EML4,Dabrafenib,DGIdb
6723,EML4,Dinaciclib,DGIdb
6724,EML4,Doxorubicin,CTD
6725,EML4,Fulvestrant,DGIdb
6726,EML4,Luminespib,DGIdb
6727,EML4,Osimertinib,ChEMBL
6728,EML4,Selumetinib,DGIdb
6729,ENDOD1,Cisplatin,CTD
6730,ENDOD1,Doxorubicin,CTD
6731,ENDOD1,Tamoxifen,CTD
6732,ENDOG,Cisplatin,CTD
6733,ENDOG,Doxorubicin,CTD
6734,EP300,AZD5153,ChEMBL
6735,EP300,Camptothecin,CTD
6736,EP300,Cisplatin,CTD
6737,EP300,Doxorubicin,CTD
6738,EP300,Etoposide,CTD
6739,EP300,I-BET-762,ChEMBL
6740,EP300,I-BRD9,ChEMBL
6741,EP300,Irinotecan,CTD
6742,EP300,JQ1,ChEMBL
6743,EP300,OF-1,ChEMBL
6744,EP300,OTX015,ChEMBL
6745,EP300,PFI3,ChEMBL
6746,EP300,Staurosporine,DGIdb
6747,EP300,Tamoxifen,CTD
6748,EP300,UMI-77,ChEMBL
6749,EP300,Vorinostat,CTD
6750,EPAS1,Dasatinib,CTD
6751,EPAS1,Doxorubicin,CTD
6752,EPAS1,Fulvestrant,CTD
6753,EPAS1,Leflunomide,CTD
6754,EPAS1,Sorafenib,PharmaGKB
6755,EPAS1,Temozolomide,CTD
6756,EPAS1,Topotecan,CTD
6757,EPAS1,Vorinostat,CTD
6758,EPCAM,Cisplatin,CTD
6759,EPCAM,Crizotinib,CTD
6760,EPCAM,Doxorubicin,CTD
6761,EPCAM,Paclitaxel,CTD
6762,EPCAM,Temozolomide,CTD
6763,EPCAM,Topotecan,CTD
6764,EPCAM,Vinblastine,CTD
6765,EPCAM,Vinorelbine,CTD
6766,EPCAM,Vorinostat,CTD
6767,EPHA1,AZD2014,ChEMBL
6768,EPHA1,AZD5363,ChEMBL
6769,EPHA1,AZD5438,ChEMBL
6770,EPHA1,AZD6482,ChEMBL
6771,EPHA1,AZD8055,ChEMBL
6772,EPHA1,AZD8186,ChEMBL
6773,EPHA1,Afatinib,ChEMBL
6774,EPHA1,Afuresertib,ChEMBL
6775,EPHA1,Alisertib,ChEMBL
6776,EPHA1,Alpelisib,ChEMBL
6777,EPHA1,Axitinib,ChEMBL
6778,EPHA1,BI-2536,ChEMBL
6779,EPHA1,BMS-345541,ChEMBL
6780,EPHA1,Bortezomib,CTD
6781,EPHA1,Buparlisib,ChEMBL
6782,EPHA1,Cediranib,ChEMBL
6783,EPHA1,Crizotinib,ChEMBL
6784,EPHA1,Dabrafenib,ChEMBL
6785,EPHA1,Dactolisib,ChEMBL
6786,EPHA1,Dinaciclib,ChEMBL
6787,EPHA1,Doramapimod,ChEMBL
6788,EPHA1,Erlotinib,ChEMBL
6789,EPHA1,Foretinib,ChEMBL
6790,EPHA1,Fulvestrant,CTD
6791,EPHA1,GSK2578215A,ChEMBL
6792,EPHA1,Gefitinib,ChEMBL
6793,EPHA1,Ibrutinib,ChEMBL
6794,EPHA1,KU-55933,ChEMBL
6795,EPHA1,Lapatinib,ChEMBL
6796,EPHA1,MK-1775,ChEMBL
6797,EPHA1,MK-2206,ChEMBL
6798,EPHA1,MK-8776,ChEMBL
6799,EPHA1,Nilotinib,ChEMBL
6800,EPHA1,Osimertinib,ChEMBL
6801,EPHA1,PD0325901,ChEMBL
6802,EPHA1,PD173074,ChEMBL
6803,EPHA1,PLX-4720,ChEMBL
6804,EPHA1,Palbociclib,ChEMBL
6805,EPHA1,Pictilisib,ChEMBL
6806,EPHA1,Rapamycin,ChEMBL
6807,EPHA1,Ribociclib,ChEMBL
6808,EPHA1,Ruxolitinib,ChEMBL
6809,EPHA1,SB505124,ChEMBL
6810,EPHA1,Sapitinib,ChEMBL
6811,EPHA1,Selumetinib,ChEMBL
6812,EPHA1,Sorafenib,ChEMBL
6813,EPHA1,Staurosporine,ChEMBL
6814,EPHA1,Tozasertib,ChEMBL
6815,EPHA1,Trametinib,ChEMBL
6816,EPHA1,Ulixertinib,ChEMBL
6817,EPHA1,Uprosertib,ChEMBL
6818,EPHA2,AT13148,ChEMBL
6819,EPHA2,AZD1208,ChEMBL
6820,EPHA2,AZD2014,ChEMBL
6821,EPHA2,AZD5363,ChEMBL
6822,EPHA2,AZD5438,ChEMBL
6823,EPHA2,AZD6482,ChEMBL
6824,EPHA2,AZD7762,ChEMBL
6825,EPHA2,AZD8055,ChEMBL
6826,EPHA2,AZD8186,ChEMBL
6827,EPHA2,Afatinib,ChEMBL
6828,EPHA2,Afuresertib,ChEMBL
6829,EPHA2,Alisertib,"ChEMBL, DGIdb"
6830,EPHA2,Alpelisib,ChEMBL
6831,EPHA2,Axitinib,ChEMBL
6832,EPHA2,BI-2536,ChEMBL
6833,EPHA2,BMS-345541,ChEMBL
6834,EPHA2,BMS-754807,ChEMBL
6835,EPHA2,Buparlisib,ChEMBL
6836,EPHA2,Cediranib,ChEMBL
6837,EPHA2,Crizotinib,ChEMBL
6838,EPHA2,Dabrafenib,ChEMBL
6839,EPHA2,Dactinomycin,CTD
6840,EPHA2,Dactolisib,ChEMBL
6841,EPHA2,Dasatinib,BioGrid
6842,EPHA2,Dinaciclib,ChEMBL
6843,EPHA2,Doramapimod,ChEMBL
6844,EPHA2,Doxorubicin,CTD
6845,EPHA2,Erlotinib,ChEMBL
6846,EPHA2,Foretinib,ChEMBL
6847,EPHA2,GSK2578215A,ChEMBL
6848,EPHA2,GSK269962A,ChEMBL
6849,EPHA2,Gefitinib,ChEMBL
6850,EPHA2,Ibrutinib,ChEMBL
6851,EPHA2,KU-55933,ChEMBL
6852,EPHA2,Lapatinib,ChEMBL
6853,EPHA2,Leflunomide,CTD
6854,EPHA2,Linsitinib,ChEMBL
6855,EPHA2,MK-1775,ChEMBL
6856,EPHA2,MK-2206,ChEMBL
6857,EPHA2,MK-8776,ChEMBL
6858,EPHA2,Nilotinib,ChEMBL
6859,EPHA2,OSI-027,ChEMBL
6860,EPHA2,Osimertinib,ChEMBL
6861,EPHA2,PD0325901,ChEMBL
6862,EPHA2,PD173074,ChEMBL
6863,EPHA2,PLX-4720,ChEMBL
6864,EPHA2,Palbociclib,ChEMBL
6865,EPHA2,Pictilisib,ChEMBL
6866,EPHA2,Rapamycin,ChEMBL
6867,EPHA2,Ribociclib,ChEMBL
6868,EPHA2,Ruxolitinib,ChEMBL
6869,EPHA2,SB505124,ChEMBL
6870,EPHA2,Sapitinib,ChEMBL
6871,EPHA2,Savolitinib,ChEMBL
6872,EPHA2,Selumetinib,ChEMBL
6873,EPHA2,Sorafenib,"ChEMBL, DGIdb"
6874,EPHA2,Staurosporine,ChEMBL
6875,EPHA2,Temozolomide,CTD
6876,EPHA2,Tozasertib,"ChEMBL, DGIdb"
6877,EPHA2,Trametinib,ChEMBL
6878,EPHA2,Ulixertinib,ChEMBL
6879,EPHA2,Uprosertib,ChEMBL
6880,EPHA3,AZD6482,ChEMBL
6881,EPHA3,Afatinib,ChEMBL
6882,EPHA3,Axitinib,ChEMBL
6883,EPHA3,BI-2536,ChEMBL
6884,EPHA3,BMS-345541,ChEMBL
6885,EPHA3,Cediranib,ChEMBL
6886,EPHA3,Crizotinib,ChEMBL
6887,EPHA3,Doramapimod,ChEMBL
6888,EPHA3,Doxorubicin,CTD
6889,EPHA3,Erlotinib,ChEMBL
6890,EPHA3,Foretinib,ChEMBL
6891,EPHA3,GSK2578215A,ChEMBL
6892,EPHA3,Gefitinib,ChEMBL
6893,EPHA3,KU-55933,ChEMBL
6894,EPHA3,Lapatinib,ChEMBL
6895,EPHA3,Nilotinib,ChEMBL
6896,EPHA3,PD0325901,ChEMBL
6897,EPHA3,PD173074,ChEMBL
6898,EPHA3,PLX-4720,ChEMBL
6899,EPHA3,Palbociclib,ChEMBL
6900,EPHA3,Pictilisib,ChEMBL
6901,EPHA3,Rapamycin,ChEMBL
6902,EPHA3,Ruxolitinib,ChEMBL
6903,EPHA3,SB505124,ChEMBL
6904,EPHA3,Selumetinib,ChEMBL
6905,EPHA3,Sorafenib,ChEMBL
6906,EPHA3,Staurosporine,ChEMBL
6907,EPHA3,Temozolomide,CTD
6908,EPHA3,Tozasertib,ChEMBL
6909,EPHA4,AT13148,ChEMBL
6910,EPHA4,AZD1208,ChEMBL
6911,EPHA4,AZD2014,ChEMBL
6912,EPHA4,AZD5363,ChEMBL
6913,EPHA4,AZD5438,ChEMBL
6914,EPHA4,AZD6482,ChEMBL
6915,EPHA4,AZD7762,ChEMBL
6916,EPHA4,AZD8055,ChEMBL
6917,EPHA4,AZD8186,ChEMBL
6918,EPHA4,Afatinib,ChEMBL
6919,EPHA4,Afuresertib,ChEMBL
6920,EPHA4,Alisertib,ChEMBL
6921,EPHA4,Alpelisib,ChEMBL
6922,EPHA4,Axitinib,ChEMBL
6923,EPHA4,BI-2536,ChEMBL
6924,EPHA4,BMS-345541,ChEMBL
6925,EPHA4,BMS-754807,ChEMBL
6926,EPHA4,Buparlisib,ChEMBL
6927,EPHA4,Cediranib,ChEMBL
6928,EPHA4,Crizotinib,ChEMBL
6929,EPHA4,Dabrafenib,ChEMBL
6930,EPHA4,Dactolisib,ChEMBL
6931,EPHA4,Dinaciclib,ChEMBL
6932,EPHA4,Doramapimod,ChEMBL
6933,EPHA4,Doxorubicin,CTD
6934,EPHA4,Erlotinib,ChEMBL
6935,EPHA4,Foretinib,ChEMBL
6936,EPHA4,Fulvestrant,CTD
6937,EPHA4,GSK2578215A,ChEMBL
6938,EPHA4,Gefitinib,ChEMBL
6939,EPHA4,Ibrutinib,ChEMBL
6940,EPHA4,KU-55933,ChEMBL
6941,EPHA4,Lapatinib,ChEMBL
6942,EPHA4,Linsitinib,ChEMBL
6943,EPHA4,MK-1775,ChEMBL
6944,EPHA4,MK-2206,ChEMBL
6945,EPHA4,MK-8776,ChEMBL
6946,EPHA4,Nilotinib,ChEMBL
6947,EPHA4,OSI-027,ChEMBL
6948,EPHA4,Osimertinib,ChEMBL
6949,EPHA4,PD0325901,ChEMBL
6950,EPHA4,PD173074,ChEMBL
6951,EPHA4,PLX-4720,ChEMBL
6952,EPHA4,Palbociclib,ChEMBL
6953,EPHA4,Pictilisib,ChEMBL
6954,EPHA4,Rapamycin,ChEMBL
6955,EPHA4,Ribociclib,ChEMBL
6956,EPHA4,Ruxolitinib,ChEMBL
6957,EPHA4,SB505124,ChEMBL
6958,EPHA4,Sapitinib,ChEMBL
6959,EPHA4,Savolitinib,ChEMBL
6960,EPHA4,Selumetinib,ChEMBL
6961,EPHA4,Sorafenib,ChEMBL
6962,EPHA4,Staurosporine,ChEMBL
6963,EPHA4,Temozolomide,CTD
6964,EPHA4,Tozasertib,ChEMBL
6965,EPHA4,Trametinib,ChEMBL
6966,EPHA4,Ulixertinib,ChEMBL
6967,EPHA4,Uprosertib,ChEMBL
6968,EPHA4,Vorinostat,CTD
6969,EPHA5,AZD2014,ChEMBL
6970,EPHA5,AZD5363,ChEMBL
6971,EPHA5,AZD5438,ChEMBL
6972,EPHA5,AZD6482,ChEMBL
6973,EPHA5,AZD7762,ChEMBL
6974,EPHA5,AZD8055,ChEMBL
6975,EPHA5,AZD8186,ChEMBL
6976,EPHA5,Afatinib,ChEMBL
6977,EPHA5,Afuresertib,ChEMBL
6978,EPHA5,Alisertib,ChEMBL
6979,EPHA5,Alpelisib,ChEMBL
6980,EPHA5,Axitinib,ChEMBL
6981,EPHA5,BI-2536,ChEMBL
6982,EPHA5,BMS-345541,ChEMBL
6983,EPHA5,BMS-754807,ChEMBL
6984,EPHA5,Buparlisib,ChEMBL
6985,EPHA5,Cediranib,ChEMBL
6986,EPHA5,Cisplatin,CTD
6987,EPHA5,Crizotinib,ChEMBL
6988,EPHA5,Dabrafenib,ChEMBL
6989,EPHA5,Dactolisib,ChEMBL
6990,EPHA5,Dasatinib,CTD
6991,EPHA5,Dinaciclib,ChEMBL
6992,EPHA5,Doramapimod,ChEMBL
6993,EPHA5,Erlotinib,ChEMBL
6994,EPHA5,Foretinib,ChEMBL
6995,EPHA5,GSK2578215A,ChEMBL
6996,EPHA5,Gefitinib,ChEMBL
6997,EPHA5,Ibrutinib,ChEMBL
6998,EPHA5,KU-55933,ChEMBL
6999,EPHA5,Lapatinib,ChEMBL
7000,EPHA5,Linsitinib,ChEMBL
7001,EPHA5,MK-1775,ChEMBL
7002,EPHA5,MK-2206,ChEMBL
7003,EPHA5,MK-8776,ChEMBL
7004,EPHA5,Nilotinib,ChEMBL
7005,EPHA5,OSI-027,ChEMBL
7006,EPHA5,Osimertinib,ChEMBL
7007,EPHA5,PD0325901,ChEMBL
7008,EPHA5,PD173074,ChEMBL
7009,EPHA5,PLX-4720,ChEMBL
7010,EPHA5,Paclitaxel,"DGIdb, PharmaGKB"
7011,EPHA5,Palbociclib,ChEMBL
7012,EPHA5,Pictilisib,ChEMBL
7013,EPHA5,Rapamycin,ChEMBL
7014,EPHA5,Ribociclib,ChEMBL
7015,EPHA5,Ruxolitinib,ChEMBL
7016,EPHA5,SB505124,ChEMBL
7017,EPHA5,Sapitinib,ChEMBL
7018,EPHA5,Savolitinib,ChEMBL
7019,EPHA5,Selumetinib,ChEMBL
7020,EPHA5,Sorafenib,ChEMBL
7021,EPHA5,Staurosporine,ChEMBL
7022,EPHA5,Tozasertib,ChEMBL
7023,EPHA5,Trametinib,ChEMBL
7024,EPHA5,Ulixertinib,ChEMBL
7025,EPHA5,Uprosertib,ChEMBL
7026,EPHA6,AZD6482,ChEMBL
7027,EPHA6,Afatinib,ChEMBL
7028,EPHA6,Axitinib,ChEMBL
7029,EPHA6,BI-2536,ChEMBL
7030,EPHA6,BMS-345541,ChEMBL
7031,EPHA6,Cediranib,ChEMBL
7032,EPHA6,Crizotinib,ChEMBL
7033,EPHA6,Doramapimod,ChEMBL
7034,EPHA6,Epirubicin,DGIdb
7035,EPHA6,Erlotinib,ChEMBL
7036,EPHA6,Foretinib,ChEMBL
7037,EPHA6,GSK2578215A,ChEMBL
7038,EPHA6,Gefitinib,ChEMBL
7039,EPHA6,Lapatinib,ChEMBL
7040,EPHA6,Nilotinib,ChEMBL
7041,EPHA6,PD0325901,ChEMBL
7042,EPHA6,PD173074,ChEMBL
7043,EPHA6,PLX-4720,ChEMBL
7044,EPHA6,Paclitaxel,DGIdb
7045,EPHA6,Palbociclib,ChEMBL
7046,EPHA6,Pictilisib,ChEMBL
7047,EPHA6,Ruxolitinib,ChEMBL
7048,EPHA6,Selumetinib,ChEMBL
7049,EPHA6,Sorafenib,ChEMBL
7050,EPHA6,Staurosporine,ChEMBL
7051,EPHA6,Tozasertib,ChEMBL
7052,EPHA7,AT13148,ChEMBL
7053,EPHA7,AZD1208,ChEMBL
7054,EPHA7,AZD2014,ChEMBL
7055,EPHA7,AZD5363,ChEMBL
7056,EPHA7,AZD5438,ChEMBL
7057,EPHA7,AZD6482,ChEMBL
7058,EPHA7,AZD7762,ChEMBL
7059,EPHA7,AZD8055,ChEMBL
7060,EPHA7,AZD8186,ChEMBL
7061,EPHA7,Afatinib,ChEMBL
7062,EPHA7,Afuresertib,ChEMBL
7063,EPHA7,Alisertib,ChEMBL
7064,EPHA7,Alpelisib,ChEMBL
7065,EPHA7,Axitinib,ChEMBL
7066,EPHA7,BI-2536,ChEMBL
7067,EPHA7,BMS-345541,ChEMBL
7068,EPHA7,BMS-754807,ChEMBL
7069,EPHA7,Buparlisib,ChEMBL
7070,EPHA7,Cediranib,ChEMBL
7071,EPHA7,Crizotinib,ChEMBL
7072,EPHA7,Dabrafenib,ChEMBL
7073,EPHA7,Dactolisib,ChEMBL
7074,EPHA7,Dinaciclib,ChEMBL
7075,EPHA7,Doramapimod,ChEMBL
7076,EPHA7,Doxorubicin,CTD
7077,EPHA7,Erlotinib,ChEMBL
7078,EPHA7,Foretinib,ChEMBL
7079,EPHA7,GSK2578215A,ChEMBL
7080,EPHA7,Gefitinib,ChEMBL
7081,EPHA7,Ibrutinib,ChEMBL
7082,EPHA7,KU-55933,ChEMBL
7083,EPHA7,Lapatinib,ChEMBL
7084,EPHA7,Linsitinib,ChEMBL
7085,EPHA7,MK-1775,ChEMBL
7086,EPHA7,MK-2206,ChEMBL
7087,EPHA7,MK-8776,ChEMBL
7088,EPHA7,Nilotinib,ChEMBL
7089,EPHA7,OSI-027,ChEMBL
7090,EPHA7,Osimertinib,ChEMBL
7091,EPHA7,PD0325901,ChEMBL
7092,EPHA7,PD173074,ChEMBL
7093,EPHA7,PLX-4720,ChEMBL
7094,EPHA7,Palbociclib,ChEMBL
7095,EPHA7,Pictilisib,ChEMBL
7096,EPHA7,Rapamycin,ChEMBL
7097,EPHA7,Ribociclib,ChEMBL
7098,EPHA7,Ruxolitinib,ChEMBL
7099,EPHA7,SB505124,ChEMBL
7100,EPHA7,Sapitinib,ChEMBL
7101,EPHA7,Selumetinib,ChEMBL
7102,EPHA7,Sorafenib,ChEMBL
7103,EPHA7,Staurosporine,ChEMBL
7104,EPHA7,Tozasertib,ChEMBL
7105,EPHA7,Trametinib,ChEMBL
7106,EPHA7,Uprosertib,ChEMBL
7107,EPHA8,AZD6482,ChEMBL
7108,EPHA8,Afatinib,ChEMBL
7109,EPHA8,Axitinib,ChEMBL
7110,EPHA8,BI-2536,ChEMBL
7111,EPHA8,BMS-345541,ChEMBL
7112,EPHA8,Cediranib,ChEMBL
7113,EPHA8,Crizotinib,ChEMBL
7114,EPHA8,Doramapimod,ChEMBL
7115,EPHA8,Erlotinib,ChEMBL
7116,EPHA8,Foretinib,ChEMBL
7117,EPHA8,Fulvestrant,CTD
7118,EPHA8,GSK2578215A,ChEMBL
7119,EPHA8,Gefitinib,ChEMBL
7120,EPHA8,Ibrutinib,DGIdb
7121,EPHA8,KU-55933,ChEMBL
7122,EPHA8,Lapatinib,ChEMBL
7123,EPHA8,Nilotinib,ChEMBL
7124,EPHA8,PD0325901,ChEMBL
7125,EPHA8,PD173074,ChEMBL
7126,EPHA8,PLX-4720,ChEMBL
7127,EPHA8,Palbociclib,ChEMBL
7128,EPHA8,Pictilisib,ChEMBL
7129,EPHA8,Rapamycin,ChEMBL
7130,EPHA8,Ruxolitinib,ChEMBL
7131,EPHA8,SB505124,ChEMBL
7132,EPHA8,Selumetinib,ChEMBL
7133,EPHA8,Sorafenib,ChEMBL
7134,EPHA8,Staurosporine,ChEMBL
7135,EPHA8,Tozasertib,ChEMBL
7136,EPHB1,AZD6482,ChEMBL
7137,EPHB1,Afatinib,ChEMBL
7138,EPHB1,Axitinib,ChEMBL
7139,EPHB1,BI-2536,ChEMBL
7140,EPHB1,BMS-345541,ChEMBL
7141,EPHB1,Cediranib,ChEMBL
7142,EPHB1,Crizotinib,ChEMBL
7143,EPHB1,Doramapimod,ChEMBL
7144,EPHB1,Erlotinib,ChEMBL
7145,EPHB1,Foretinib,ChEMBL
7146,EPHB1,GSK2578215A,ChEMBL
7147,EPHB1,Gefitinib,ChEMBL
7148,EPHB1,KU-55933,ChEMBL
7149,EPHB1,Lapatinib,ChEMBL
7150,EPHB1,Nilotinib,ChEMBL
7151,EPHB1,PD0325901,ChEMBL
7152,EPHB1,PD173074,ChEMBL
7153,EPHB1,PLX-4720,ChEMBL
7154,EPHB1,Palbociclib,ChEMBL
7155,EPHB1,Pictilisib,ChEMBL
7156,EPHB1,Rapamycin,ChEMBL
7157,EPHB1,Ruxolitinib,"ChEMBL, DGIdb"
7158,EPHB1,SB505124,ChEMBL
7159,EPHB1,Selumetinib,ChEMBL
7160,EPHB1,Sorafenib,ChEMBL
7161,EPHB1,Staurosporine,ChEMBL
7162,EPHB1,Tozasertib,ChEMBL
7163,EPHB1,Vincristine,CTD
7164,EPHB2,AT13148,ChEMBL
7165,EPHB2,AZ960,DGIdb
7166,EPHB2,AZD1208,ChEMBL
7167,EPHB2,AZD2014,ChEMBL
7168,EPHB2,AZD5363,ChEMBL
7169,EPHB2,AZD5438,ChEMBL
7170,EPHB2,AZD6482,ChEMBL
7171,EPHB2,AZD7762,ChEMBL
7172,EPHB2,AZD8055,ChEMBL
7173,EPHB2,AZD8186,ChEMBL
